name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
10025,2021-05-16,23.6,16.2,19.1,23.6,16.2,19.1,4.7,39.6,0.25,100,4.17,rain,0,0,37.1,19.1,239.4,1023.9,59.6,16,207.5,17.8,8,,2021-05-16T05:37:26,2021-05-16T20:07:42,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-05-17,25.5,13.7,19.2,25.5,13.7,19.2,6.2,44.8,0,0,0,,0,0,37.1,15.7,235.2,1024.9,11.2,16,321,27.8,10,,2021-05-17T05:36:32,2021-05-17T20:08:39,0.14,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-05-18,27.3,16.1,21.9,26.6,16.1,21.8,6,37.4,0,0,0,,0,0,35.3,12.9,262.7,1025,11.4,16,311.4,26.8,10,,2021-05-18T05:35:40,2021-05-18T20:09:35,0.18,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-05-19,29.4,18.6,23.9,27.9,18.6,23.4,7.7,37.1,0,0,0,,0,0,35.3,18.4,350.1,1025.2,5.1,16,317.4,27.5,10,,2021-05-19T05:34:49,2021-05-19T20:10:31,0.23,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-05-20,23.8,16.1,19.5,23.8,16.1,19.5,4,37.4,0,0,0,,0,0,,14.1,158,1030.9,7.9,16,306.3,26.5,9,,2021-05-20T05:34:00,2021-05-20T20:11:26,0.28,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-05-21,25.8,15,19.8,25.8,15,19.8,7.6,46.2,0,0,0,,0,0,31.7,22.7,175,1031.4,19.6,16,309.4,26.8,9,,2021-05-21T05:33:13,2021-05-21T20:12:21,0.34,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-05-22,31.2,18.6,25,29.9,18.6,24.7,12.8,48.3,0,0,0,,0,0,37.1,20.6,302.2,1021.5,22.7,16,214,18.4,8,,2021-05-22T05:32:28,2021-05-22T20:13:15,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-05-23,30.7,22.7,26.4,30.5,22.7,26.4,15.2,50.9,0,0,0,,0,0,46.4,24.3,314.5,1013.6,54.5,16,254.4,22.1,8,,2021-05-23T05:31:45,2021-05-23T20:14:08,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-05-24,20.6,15.1,17.2,20.6,15.1,17.2,5.9,47.8,0,0,0,,0,0,44.4,19.1,120.4,1024.4,82.9,16,192.2,16.5,6,,2021-05-24T05:31:03,2021-05-24T20:15:00,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-05-25,22.8,14.5,18.4,22.8,14.5,18.4,9.6,56.9,0,0,0,,0,0,37.1,21.4,189.2,1023.4,52.8,15.9,299.7,26,9,,2021-05-25T05:30:23,2021-05-25T20:15:51,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-05-26,29.4,18.4,23,31.1,18.4,23.4,17.1,70.2,0.77,100,8.33,rain,0,0,47.3,22.7,201.3,1015.7,37.1,14.6,275.3,23.9,9,,2021-05-26T05:29:45,2021-05-26T20:16:41,0.5,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-05-27,27.3,19,22.9,26.7,19,22.8,12.5,56.6,1.59,100,12.5,rain,0,0,38.9,20.6,308.6,1013.6,29.3,15.5,337.7,29.2,10,,2021-05-27T05:29:09,2021-05-27T20:17:31,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-05-28,20.2,10.1,15.5,20.2,10.1,15.5,6,56.5,23.67,100,29.17,rain,0,0,51.2,30.9,59.5,1016.3,62.1,14,173,15.1,9,,2021-05-28T05:28:35,2021-05-28T20:18:19,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-05-29,10.1,8.5,9.5,10.1,5.3,7.5,7.1,85.5,19.13,100,62.5,rain,0,0,54.6,32.4,47.2,1016.1,100,12.8,44.7,3.9,2,,2021-05-29T05:28:03,2021-05-29T20:19:07,0.56,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-05-30,10.7,8.4,9.6,10.7,5.4,8.3,7.6,87.5,22.78,100,70.83,rain,0,0,44.6,20.2,35.1,1020.8,100,10,32.6,2.7,1,,2021-05-30T05:27:32,2021-05-30T20:19:53,0.61,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-05-31,20.8,9.4,14,20.8,7.7,13.6,8.5,72.2,1.17,100,20.83,rain,0,0,37.1,15.4,321.9,1022.2,74.1,14.4,220.9,19.2,8,,2021-05-31T05:27:04,2021-05-31T20:20:38,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-06-01,24.1,13.7,18.8,24.1,13.7,18.8,10.4,60.6,0,0,0,,0,0,35.3,10,267.8,1023.9,11.6,16,250.2,21.6,8,,2021-06-01T05:26:37,2021-06-01T20:21:22,0.71,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-06-02,23.4,16.6,19.7,23.4,16.6,19.7,11.7,60.4,0,0,0,,0,0,31.7,19.1,182.1,1023.1,14,16,192,16.8,7,,2021-06-02T05:26:13,2021-06-02T20:22:05,0.76,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-06-03,22.9,15.7,18.8,22.9,15.7,18.8,16.1,84.7,9.16,100,41.67,rain,0,0,53.6,8.4,94.9,1017.3,68.7,11.1,130.3,11.3,8,,2021-06-03T05:25:50,2021-06-03T20:22:46,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-06-04,25.1,18.5,21.2,25.1,18.5,21.2,18.5,85.6,5.92,100,20.83,rain,0,0,63.5,13.3,225.4,1012.6,63,13.7,152,13.1,8,,2021-06-04T05:25:30,2021-06-04T20:23:26,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-06-05,32,18.7,25.3,31.8,18.7,25.3,16.6,63.3,0,0,0,,0,0,36.8,19.2,242.2,1013,6.7,15.7,327,28.3,10,,2021-06-05T05:25:11,2021-06-05T20:24:05,0.9,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-06-06,33,24.3,28.6,33.2,24.3,29.1,17.1,50.1,0,0,0,,0,0,34.7,20.9,221.9,1016.2,15,16,320.5,27.7,10,,2021-06-06T05:24:55,2021-06-06T20:24:43,0.94,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-06-07,32.8,24.4,27.6,35.6,24.4,29,20.3,65.2,1.53,100,8.33,rain,0,0,31.7,20.9,194.2,1017.8,17.5,14.6,245.7,21.3,9,,2021-06-07T05:24:40,2021-06-07T20:25:19,0.97,Rain,Clear conditions throughout the day with afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-06-08,31.4,22.3,26.5,35,22.3,27.6,21.3,74.4,13.71,100,25,rain,0,0,55.4,13.9,194.2,1016.8,31.6,13.9,210.3,18.1,9,,2021-06-08T05:24:27,2021-06-08T20:25:53,0.99,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-06-09,32.2,22.3,26.8,34.8,22.3,28,20.7,71.1,0.24,100,8.33,rain,0,0,,13,315.8,1014.8,38.5,15.5,242,20.8,9,,2021-06-09T05:24:17,2021-06-09T20:26:26,1,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-06-10,28,19.3,24.7,28.8,19.3,24.7,13,49.2,0,0,0,,0,0,38.9,21.7,76.6,1016.1,31.3,16,277.1,24.1,10,,2021-06-10T05:24:08,2021-06-10T20:26:58,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-06-11,20.5,16.7,18.5,20.5,16.7,18.5,11.4,63.5,0.02,100,4.17,rain,0,0,27.7,12.9,70.5,1015.4,87.4,16,116.8,10.1,5,,2021-06-11T05:24:02,2021-06-11T20:27:28,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-06-12,20.7,17.2,18.9,20.7,17.2,18.9,13.4,71.2,0,0,0,,0,0,,17.1,64.4,1011.4,85.3,16,89,7.7,3,,2021-06-12T05:23:57,2021-06-12T20:27:56,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-06-13,23.9,16.6,19.6,23.9,16.6,19.6,13.4,67.6,0.25,100,4.17,rain,0,0,,14.7,217,1012.9,60.2,16,154,13.4,7,,2021-06-13T05:23:54,2021-06-13T20:28:23,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-06-14,22.3,18.4,20.1,22.3,18.4,20.1,16.3,79.1,5.11,100,29.17,rain,0,0,61,16.5,143.1,1010.2,78.6,14.6,171.1,14.8,7,,2021-06-14T05:23:54,2021-06-14T20:28:48,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-06-15,26.3,19.4,22.3,26.3,19.4,22.3,15.2,66.5,0.33,100,8.33,rain,0,0,43,16.1,294.7,1007.2,52,15.9,288.6,24.9,10,,2021-06-15T05:23:55,2021-06-15T20:29:11,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-06-16,24.3,17.1,20.9,24.3,17.1,20.9,7.7,45.7,0,0,0,,0,0,43.4,17.3,315.9,1010.5,8.7,16,352.2,30.5,10,,2021-06-16T05:23:58,2021-06-16T20:29:32,0.16,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-06-17,24.8,14.5,20.6,24.8,14.5,20.6,3.6,33.4,0,0,0,,0,0,29.5,13.7,311.8,1014.8,10.3,16,354.8,30.8,10,,2021-06-17T05:24:03,2021-06-17T20:29:52,0.21,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-06-18,28.5,17.3,23.6,27.5,17.3,23.4,8.8,39.7,0,0,0,,0,0,37.1,20.3,226.8,1014.7,8.3,16,326.9,28.1,10,,2021-06-18T05:24:10,2021-06-18T20:30:10,0.27,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-06-19,31.3,18.6,24.1,31.7,18.6,24.3,16.6,64.9,3.36,100,8.33,rain,0,0,37.1,16.9,250.3,1008.4,57.8,15.8,251.2,21.8,9,,2021-06-19T05:24:19,2021-06-19T20:30:26,0.32,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-06-20,29.5,19.3,24.8,31,19.3,25.5,17.3,63.4,0,0,0,,0,0,50,22.9,240.1,1009,22.8,16,283.8,24.5,8,,2021-06-20T05:24:30,2021-06-20T20:30:40,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-06-21,29.1,23.8,26.7,31.9,23.8,27.8,21.1,71.6,0,0,0,,0,0,42.5,24.3,172.8,1005.4,39.6,15.6,288,24.9,9,,2021-06-21T05:24:42,2021-06-21T20:30:53,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-06-22,26.3,16.2,21.1,26.3,16.2,21.1,16.8,77,5.83,100,25,rain,0,0,48.4,21.5,295.9,1006.4,59.9,15,70.3,6,2,,2021-06-22T05:24:57,2021-06-22T20:31:03,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-06-23,23.9,13.3,18.7,23.9,13.3,18.7,7.4,50.4,0,0,0,,0,0,37.1,18.5,317.2,1020.7,15.3,16,318.6,27.5,10,,2021-06-23T05:25:13,2021-06-23T20:31:12,0.49,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-06-24,24.5,16.1,20.3,24.5,16.1,20.3,10.5,54.5,0,0,0,,0,0,35.3,17.2,122.6,1027.6,11.4,16,347.5,30,10,,2021-06-24T05:25:31,2021-06-24T20:31:18,0.5,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-06-25,26.7,17.7,21.1,26.4,17.7,21.1,13.8,65,0,0,0,,0,0,31.7,19.1,101.3,1025.5,44.3,16,322.3,27.9,10,,2021-06-25T05:25:50,2021-06-25T20:31:23,0.51,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-06-26,27.8,20.6,24.4,30,20.6,24.9,20.1,77.4,0.85,100,8.33,rain,0,0,40.7,25,180.1,1023.1,57.6,15.5,260,22.3,9,,2021-06-26T05:26:12,2021-06-26T20:31:25,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-06-27,31.2,23.4,26.8,34.4,23.4,28.2,21.1,71.6,0,0,0,,0,0,37.1,21.4,195.2,1021.3,44.4,16,181.8,15.6,8,,2021-06-27T05:26:35,2021-06-27T20:31:26,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-06-28,33.1,24.4,28.8,38.1,24.4,30.9,21.3,64.6,0,0,0,,0,0,35.3,22.9,216.4,1021.9,27.5,16,266.5,23.1,10,,2021-06-28T05:27:00,2021-06-28T20:31:25,0.59,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-06-29,34.6,26.2,30.4,39.1,26.2,33.2,21.3,58.8,0,0,0,,0,0,38.9,16.4,230.3,1021.2,13.7,16,254.3,22,9,,2021-06-29T05:27:26,2021-06-29T20:31:21,0.64,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-06-30,36.1,23.5,30.7,39.5,23.5,33,20.9,57.9,15.53,100,12.5,rain,0,0,47.9,24.5,250.5,1015.1,21.5,14.6,285.1,24.7,9,,2021-06-30T05:27:54,2021-06-30T20:31:16,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-07-01,28.1,22.9,24.3,29.4,22.9,24.4,21.2,83.5,20.45,100,29.17,rain,0,0,51.8,19.6,299.1,1010.8,54.5,11.5,133.2,11.4,5,,2021-07-01T05:28:23,2021-07-01T20:31:09,0.74,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-07-02,24.9,17.9,22.2,24.9,17.9,22.2,19.5,85.4,14.72,100,66.67,rain,0,0,42.4,19.1,81.3,1006.8,82.8,12.1,144.2,12.4,7,,2021-07-02T05:28:54,2021-07-02T20:30:59,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-07-03,18.9,16,17.1,18.9,16,17.1,14.5,84.6,12.68,100,37.5,rain,0,0,35.1,19.8,52.3,1009,100,13.6,82.9,7.1,4,,2021-07-03T05:29:27,2021-07-03T20:30:48,0.83,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-07-04,25.7,15.8,20.4,25.7,15.8,20.4,15,72.5,0,0,0,,0,0,,15.3,95.8,1012,70.3,15.3,221.1,19.1,9,,2021-07-04T05:30:00,2021-07-04T20:30:34,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-07-05,27.9,19.2,23.8,29.1,19.2,24.2,18.3,72.2,0,0,0,,0,0,33.5,22.7,134.2,1016.6,23,10.1,307.9,26.5,10,,2021-07-05T05:30:36,2021-07-05T20:30:19,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-07-06,33.2,21.9,26.5,36.2,21.9,27.5,19.7,67.7,12.75,100,20.83,rain,0,0,60.8,21.4,237.4,1014.6,28.3,13.3,276.5,24.1,9,,2021-07-06T05:31:12,2021-07-06T20:30:01,0.95,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"D9152,72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-07-07,32.6,22.3,27.7,35.6,22.3,29.4,21.1,69.7,0,0,0,,0,0,38.4,9.9,249.9,1013.7,16.8,12.4,284.5,24.6,9,,2021-07-07T05:31:50,2021-07-07T20:29:41,0.97,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-07-08,29,22.4,25.2,32.1,22.4,25.9,21,78.2,54.17,100,33.33,rain,0,0,60.8,18.9,65.2,1014.5,52.5,10.8,166.9,14.3,6,,2021-07-08T05:32:29,2021-07-08T20:29:20,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-07-09,29.5,21.8,24.7,31.6,21.8,25.3,20.9,80.9,46.87,100,41.67,rain,0,0,51.4,23.8,6.6,1009.5,86.3,10.7,210.4,18.2,8,,2021-07-09T05:33:09,2021-07-09T20:28:56,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-07-10,27.1,20.3,22.6,28.3,20.3,22.7,19.6,83.5,10,100,20.83,rain,0,0,,12.3,27.4,1014.4,67.3,13.6,187.6,16.3,7,,2021-07-10T05:33:51,2021-07-10T20:28:30,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-07-11,25.8,21.4,23.1,25.8,21.4,23.1,20.2,84.3,0.25,100,4.17,rain,0,0,33.5,21.4,150.1,1018.6,82,11.2,136.3,11.6,7,,2021-07-11T05:34:33,2021-07-11T20:28:03,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-07-12,29.1,22.3,25,32.7,22.3,25.6,22.2,84.7,32.08,100,20.83,rain,0,0,29.5,20.5,55.6,1019.1,78.6,11.1,138.5,11.7,6,,2021-07-12T05:35:17,2021-07-12T20:27:33,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-07-13,22.3,20.6,21.6,22.3,20.6,21.6,19.6,88.5,0.03,100,4.17,rain,0,0,,14.9,60.1,1023.1,100,11.3,101.5,8.5,4,,2021-07-13T05:36:02,2021-07-13T20:27:01,0.06,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-07-14,30.3,21.1,24.6,33.5,21.1,25.3,20.6,79.9,0,0,0,,0,0,33.5,10.3,36.3,1020.6,63.1,11,241.2,20.8,10,,2021-07-14T05:36:48,2021-07-14T20:26:28,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-07-15,31,23.5,27.5,33.4,23.5,28.7,20.4,65.9,0,0,0,,0,0,22.3,15.3,215.4,1018.1,20.6,16,290.7,25.1,9,,2021-07-15T05:37:34,2021-07-15T20:25:52,0.14,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-07-16,32.5,26.2,29.2,35.4,26.2,31.1,20.9,61.9,0,0,0,,0,0,34,13.8,237.6,1015.5,19.2,15.9,276.5,23.9,9,,2021-07-16T05:38:22,2021-07-16T20:25:15,0.2,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-07-17,32.2,23.1,27.2,36.7,23.1,28.6,21.8,73.2,10.11,100,29.17,rain,0,0,,12.4,194.1,1016.2,36.4,13.6,190.4,16.4,9,,2021-07-17T05:39:10,2021-07-17T20:24:36,0.25,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"D9152,72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-07-18,28.5,22.9,24.9,30.4,22.9,25.4,20.4,77.4,6.58,100,20.83,rain,0,0,38.9,24.7,231.9,1014.3,88.4,14.2,188.6,16.4,8,,2021-07-18T05:40:00,2021-07-18T20:23:54,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,D8219,F1417,72503014732"
10025,2021-07-19,26.9,22.1,23.9,27.5,22.1,23.9,17.9,69.5,0.28,100,12.5,rain,0,0,31.7,12.3,334.7,1014.3,69.8,15.9,170.3,14.8,5,,2021-07-19T05:40:50,2021-07-19T20:23:11,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-07-20,30.1,22.9,26.4,31.3,22.9,27.1,19,64.7,0,0,0,,0,0,,9.9,273.8,1012.4,17.8,7.9,230.4,19.7,7,,2021-07-20T05:41:41,2021-07-20T20:22:27,0.41,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-07-21,27.3,21.8,24.8,28.6,21.8,25,17.8,65.5,1.64,100,12.5,rain,0,0,,15.3,346.4,1011.7,53.7,10.5,183.2,15.8,7,,2021-07-21T05:42:32,2021-07-21T20:21:40,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-07-22,26.7,19.4,23.3,26.7,19.4,23.3,13.7,56.2,0,0,0,,0,0,27.7,14.8,327.5,1017.5,22.3,15.9,245.4,21.2,8,,2021-07-22T05:43:25,2021-07-22T20:20:51,0.48,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-07-23,27.7,19.4,23.1,27.2,19.4,23.1,12.7,52.7,0.25,100,4.17,rain,0,0,27.7,13.5,342.7,1019.5,30.5,15.4,267.9,23,10,,2021-07-23T05:44:18,2021-07-23T20:20:01,0.5,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-07-24,28.6,19.5,23.8,28.3,19.5,23.8,14.7,57.8,0,0,0,,0,0,51.8,20.9,144,1018.7,17.1,16,291.5,25.3,10,,2021-07-24T05:45:11,2021-07-24T20:19:09,0.5,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-07-25,27.9,19.5,24.3,30.3,19.5,25.1,19.5,75.5,11.98,100,25,rain,0,0,37.1,15.9,197.7,1013,74.7,12.4,131.7,11.4,5,,2021-07-25T05:46:05,2021-07-25T20:18:15,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-07-26,30.8,22.3,26.9,31.7,22.3,27.1,18.4,63.5,20.25,100,16.67,rain,0,0,60.8,20.9,331.3,1012,27.9,10,268.7,23.1,8,,2021-07-26T05:47:00,2021-07-26T20:17:20,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-07-27,31.3,22.9,27.2,32.1,22.9,27.4,16.1,51.1,0,0,0,,0,0,50,13.1,258.5,1013.5,12.7,12.4,271.7,23.6,9,,2021-07-27T05:47:55,2021-07-27T20:16:22,0.57,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
