name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
10025,2018-10-13,13.1,8.1,10.9,13.1,5.7,10.4,4.8,67.1,2.54,100,20.83,rain,0,0,35.3,22.1,302.6,1012.1,56,15.6,74.8,6.4,4,,2018-10-13T07:04:54,2018-10-13T18:18:36,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-10-14,14.1,8.6,11.5,14.1,6.8,11.1,5.1,65.6,0,0,0,,0,0,,15.9,254.5,1022.7,21.8,16,88.4,7.7,4,,2018-10-14T07:05:59,2018-10-14T18:17:04,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-10-15,20.1,11.7,15.9,20.1,11.7,15.9,13.3,84.5,1.06,100,25,rain,0,0,42.5,25.3,209.6,1017.3,96.2,15.1,22.2,1.8,1,,2018-10-15T07:07:04,2018-10-15T18:15:31,0.19,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-10-16,17.9,8.4,11.6,17.9,4.8,11,2.8,55.3,0.65,100,12.5,rain,0,0,57.6,39.4,293.9,1018.2,22.2,15.8,127.8,11,5,,2018-10-16T07:08:09,2018-10-16T18:14:00,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-10-17,16.3,8.9,11.9,16.3,6.5,11.4,3,55.5,0,0,0,,0,0,57,35.3,272,1015.2,26.8,16,159.1,13.7,7,,2018-10-17T07:09:15,2018-10-17T18:12:30,0.28,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-10-18,10.2,5.8,7.9,10.2,1.6,4.9,-4,43.4,0,0,0,,0,0,55.4,31.3,308.6,1025.4,20.8,16,175.5,15.2,7,,2018-10-18T07:10:21,2018-10-18T18:11:00,0.33,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-10-19,15.3,6.3,10.5,15.3,4.1,9.6,1.5,54.4,0,0,0,,0,0,44.6,29.7,224.8,1022.3,5.6,16,153,13.3,6,,2018-10-19T07:11:27,2018-10-19T18:09:32,0.37,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-10-20,16.5,11.4,13.9,16.5,11.4,13.9,8.4,70.6,1.61,100,16.67,rain,0,0,42.5,25.8,242,1006.2,62.5,15.6,90.2,7.9,4,,2018-10-20T07:12:34,2018-10-20T18:08:04,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-10-21,11.7,5,8,11.7,1.7,4.9,-0.5,56.1,0,0,0,,0,0,61.7,40.6,320.4,1012.2,63,16,118.1,10.2,5,,2018-10-21T07:13:41,2018-10-21T18:06:37,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-10-22,10.2,4,7.4,10.2,0.9,5.4,-0.3,58.4,0,0,0,,0,0,31.7,19.8,245.9,1022.6,44.7,16,80.9,7,3,,2018-10-22T07:14:48,2018-10-22T18:05:12,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-10-23,17,9.2,12.4,17,7.9,12.2,4.5,59.7,0,0,0,,0,0,50,25.8,256.7,1016.8,65.4,16,128.4,11.1,6,,2018-10-23T07:15:56,2018-10-23T18:03:47,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-10-24,11.9,7.9,9.7,11.9,3.7,8,1,55.2,0,0,0,,0,0,52.3,36.1,312.4,1017.7,49.4,16,139.5,12,5,,2018-10-24T07:17:04,2018-10-24T18:02:23,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-10-25,10.2,5.2,7.4,10.2,1.4,4.3,-1,55.9,0,0,0,,0,0,45,28.4,318,1019.7,4.3,16,156.5,13.6,6,,2018-10-25T07:18:12,2018-10-25T18:01:01,0.51,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-10-26,10,3.5,6.9,10,1.7,5.3,0.2,62.8,0,0,0,,0,0,31.7,20.2,53.9,1019.3,51.6,15.4,81.5,7.1,4,,2018-10-26T07:19:21,2018-10-26T17:59:40,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-10-27,10.7,6.8,8.8,10.7,2.3,6.1,7.3,90.4,30.76,100,87.5,rain,0,0,73.6,44.6,44.8,1005.8,100,7.5,26.6,2.4,1,,2018-10-27T07:20:30,2018-10-27T17:58:20,0.55,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-10-28,11.2,7.3,9.4,11.2,5.3,8.1,6.3,81.7,1.1,100,16.67,rain,0,0,33.5,21.5,252,1007.2,92.7,14.6,56.7,4.9,2,,2018-10-28T07:21:39,2018-10-28T17:57:01,0.59,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-10-29,13,8.9,10.8,13,6.2,10.4,6.3,74.7,2.12,100,25,rain,0,0,44.6,25.6,266.3,1008.5,86.8,15.3,70.9,6.2,3,,2018-10-29T07:22:49,2018-10-29T17:55:43,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-10-30,13,6.2,9.2,13,3.1,7.5,-0.5,53.1,0,0,0,,0,0,40.2,31.4,294.2,1017.1,4.5,16,148.5,12.7,6,,2018-10-30T07:23:58,2018-10-30T17:54:27,0.69,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-10-31,17.4,7.1,12.5,17.4,6.5,12.3,4.8,59.7,0,0,0,,0,0,42.5,25.2,179.8,1017.2,28.1,16,134.6,11.6,6,,2018-10-31T07:25:08,2018-10-31T17:53:12,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-11-01,20.8,14.2,17.1,20.8,14.2,17.1,12,72.3,0,0,0,,0,0,,17.2,190.7,1010.9,36.5,15.6,120.1,10.3,5,,2018-11-01T07:26:19,2018-11-01T17:51:59,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-11-02,21.5,17.9,19.6,21.5,17.9,19.6,16.8,83.6,5.08,100,16.67,rain,0,0,42.5,23.8,175.4,1005.5,83.4,14.1,33.2,2.9,1,,2018-11-02T07:27:29,2018-11-02T17:50:47,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-11-03,18.5,10,13.5,18.5,10,13.5,8,71.9,9.35,100,33.33,rain,0,0,63.3,42.5,272,1009.4,59.4,13.4,87.5,7.5,5,,2018-11-03T07:28:40,2018-11-03T17:49:36,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-11-04,13,6.3,9.3,13,4.3,8.2,0.7,55.9,0,0,0,,0,0,38.9,17.2,320.9,1031.5,4,16,133.9,12.1,6,,2018-11-04T06:29:51,2018-11-04T16:48:27,0.94,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-11-05,11.8,9.2,10.4,11.8,7.3,9.9,7.7,83.8,7.23,100,50,rain,0,0,48,25.2,61.8,1026.1,75.6,12.1,23.4,2,1,,2018-11-05T06:31:02,2018-11-05T16:47:20,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-11-06,14.5,9.4,12.4,14.5,7.7,12.2,11.7,95.3,18.52,100,54.17,rain,0,0,55.4,20.5,168.2,1012.4,89.5,8,14.1,1.2,1,,2018-11-06T06:32:13,2018-11-06T16:46:14,1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D9152,72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-11-07,16.9,11,14.1,16.9,11,14.1,5.3,57.2,0,0,0,,0,0,50,23.5,241,1014.7,18.8,15.7,104.3,9,5,,2018-11-07T06:33:24,2018-11-07T16:45:09,1,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-11-08,13.9,7.2,10.2,13.9,5,9.1,-0.5,48.4,0,0,0,,0,0,38.9,20.9,327.3,1023.6,5.6,16,117.4,10,5,,2018-11-08T06:34:35,2018-11-08T16:44:07,0,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-11-09,11.3,4.9,8.6,11.3,2.4,7.3,3.3,70.7,18.7,100,37.5,rain,0,0,31.7,23.8,58.4,1021.5,63.2,13.2,29,2.5,2,,2018-11-09T06:35:47,2018-11-09T16:43:06,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-11-10,10.1,2.2,6.2,10.1,-2.1,2.4,-2.3,58.6,1.39,100,20.83,rain,0,0,63.7,41.7,288,1014.6,41,14.6,101.3,8.7,4,,2018-11-10T06:36:58,2018-11-10T16:42:06,0.04,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-11-11,7.9,1.2,4.3,5.3,-3.4,1.1,-5.8,49,0,0,0,,0,0,37.1,21.7,292.5,1026.9,2,16,56.3,4.7,4,,2018-11-11T06:38:09,2018-11-11T16:41:09,0.07,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-11-12,9.4,2.8,6.5,8.1,1,5.5,-1.6,57.5,0.45,100,4.17,rain,0,0,,13.6,146.2,1028.7,27.6,15.8,86.8,7.5,4,,2018-11-12T06:39:21,2018-11-12T16:40:13,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-11-13,9.5,6.2,7.9,7.7,1.9,4.9,4.9,82.8,27.53,100,50,rain,0,0,47.9,29,329.8,1015.7,88.9,9.8,32.2,2.6,2,,2018-11-13T06:40:32,2018-11-13T16:39:19,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-11-14,6.2,0.1,2.8,2.1,-4.1,-2.1,-8.6,43.2,0,0,0,,0,0,51.1,36.8,325.3,1028.7,25.7,16,106.8,9.3,6,,2018-11-14T06:41:43,2018-11-14T16:38:26,0.2,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-11-15,3.3,-2,0.2,-2.6,-8.2,-4.8,-5.8,67,28.92,100,41.67,"rain,snow",5.9,2,58.3,35.6,49.1,1029,39.5,11,24.4,2.2,1,,2018-11-15T06:42:54,2018-11-15T16:37:36,0.25,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-11-16,6.8,1.8,4.6,3.1,-5,-0.3,0.7,76.7,8.14,100,37.5,"rain,snow",3.5,7.9,62.5,40.5,321.9,1005.8,71.8,13.2,126.2,10.9,5,,2018-11-16T06:44:05,2018-11-16T16:36:48,0.29,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-11-17,8.4,3.4,6.1,5.5,-0.7,2.7,-1,61.2,0,0,0,,0.1,4.1,41.7,25.2,266.4,1020.6,76.6,16,70.6,6.2,4,,2018-11-17T06:45:15,2018-11-17T16:36:01,0.34,Partially cloudy,Partly cloudy throughout the day.,snow,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-11-18,6.7,3.9,5.6,5.5,0.7,3.6,-2.4,56.7,0,0,0,,0,0.3,,18.5,11.3,1026.5,90.5,15.9,42.3,3.7,2,,2018-11-18T06:46:26,2018-11-18T16:35:17,0.38,Overcast,Cloudy skies throughout the day.,cloudy,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-11-19,10.1,5,8,10.1,4,7.1,3.4,73.4,0,0,0,,0,0,,13,25.1,1018.4,55.2,13.5,79.1,6.7,4,,2018-11-19T06:47:36,2018-11-19T16:34:34,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-11-20,8.3,4.5,6.9,5.9,0.5,3.9,2,72,0,0,0,,0,0,53.6,27.8,331,1012.8,82.2,13.1,30.7,2.7,1,,2018-11-20T06:48:45,2018-11-20T16:33:54,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-11-21,6.7,-1.6,3.8,2.7,-8.9,-0.7,-5.2,52.2,0.1,100,4.17,rain,0,0,64.5,39.4,279.5,1017.9,59.5,15.9,63.3,5.5,3,,2018-11-21T06:49:54,2018-11-21T16:33:15,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-11-22,-2.6,-7.7,-4.9,-9.7,-15.1,-12.5,-17.3,37.7,0,0,0,,0,0,56.8,35.6,325.6,1030.1,2.3,16,126.2,10.8,5,,2018-11-22T06:51:03,2018-11-22T16:32:39,0.5,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-11-23,-0.1,-9.3,-4.3,-3.1,-15.6,-8.6,-16.2,40.6,0,0,0,,0,0,,18.5,281.3,1033.9,3.4,16,122.4,10.6,5,,2018-11-23T06:52:11,2018-11-23T16:32:05,0.5,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-11-24,8.9,-0.7,4,5.4,-3.3,1.4,-1.1,70.3,20.05,100,20.83,rain,0,0,47.9,31.1,40.1,1018,72.1,14,32.3,2.8,1,,2018-11-24T06:53:19,2018-11-24T16:31:33,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-11-25,12.8,7.3,10.2,12.8,4,8.8,4.9,71.4,24.22,100,20.83,rain,0,0,53.9,33.8,342.4,1009.4,85.2,14.1,104.2,9,4,,2018-11-25T06:54:26,2018-11-25T16:31:03,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-11-26,11.7,8.3,9.5,11.7,4.2,8,5.8,78.6,21.08,100,37.5,rain,0,0,54.6,38.1,76.7,1005.6,82.9,12.4,24.1,2.1,1,,2018-11-26T06:55:32,2018-11-26T16:30:35,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-11-27,7.3,3.4,5.6,5.1,-1.3,1.3,-0.4,66.7,1.61,100,16.67,rain,0,0,56.6,37.6,275.1,996.4,98.7,14.9,65.4,5.5,4,,2018-11-27T06:56:37,2018-11-27T16:30:10,0.62,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-11-28,5.1,2.3,4,0.3,-2.9,-1.1,-3.9,56.7,0,0,0,,0,0,59.8,38.7,290.8,999.7,99,16,57.5,4.9,4,,2018-11-28T06:57:42,2018-11-28T16:29:46,0.67,Overcast,Cloudy skies throughout the day.,cloudy,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-11-29,7.2,3.9,5.4,3.2,-1,0.8,-3.3,53.7,0,0,0,,0,0,59.4,41.9,312,1011.8,79.9,16,79.9,6.8,4,,2018-11-29T06:58:46,2018-11-29T16:29:25,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-11-30,5.7,3.3,4.4,5.7,0,2.6,-1.5,66,0.47,100,8.33,rain,0,0,,16,346.1,1017.3,87.7,15.7,32.1,2.8,1,,2018-11-30T06:59:49,2018-11-30T16:29:06,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-12-01,7.8,2.7,5.3,6.9,1.2,3.6,0.7,72.9,1.25,100,12.5,rain,0,0,,14.7,56.1,1021.4,44.3,15.4,82.5,7.1,4,,2018-12-01T07:00:51,2018-12-01T16:28:50,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D9152,72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-12-02,13,5.6,9.8,13,3.1,8.4,9,94.9,16.24,100,95.83,rain,0,0,,19,50.7,1007.9,97.6,4.1,22.7,1.9,1,,2018-12-02T07:01:52,2018-12-02T16:28:35,0.89,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-12-03,13,7.8,11.3,13,4.5,10.6,5.2,67.9,0,0,0,,0,0,52.7,30.9,262,1003.8,58,14.5,69.8,6,5,,2018-12-03T07:02:52,2018-12-03T16:28:23,0.93,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-12-04,7.8,-0.1,3.5,3.8,-4,-1,-6.9,47.3,0,0,0,,0,0,48.6,31.5,329.8,1013.4,36.6,16,106.5,9.1,5,,2018-12-04T07:03:51,2018-12-04T16:28:14,0.96,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-12-05,2.9,-2.2,0.4,0.1,-5.9,-3.2,-8.7,50.9,0,0,0,,0,0,44.6,20.2,7.2,1018.3,11.5,16,72.7,6.3,4,,2018-12-05T07:04:48,2018-12-05T16:28:06,0.99,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-12-06,3.9,-1,2,0.2,-5.8,-2.5,-6.7,53,0,0,0,,0,0,40.1,31.5,267.8,1021.2,33.1,16,81.8,7,4,,2018-12-06T07:05:45,2018-12-06T16:28:01,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-12-07,3.9,-1.7,1.7,-0.1,-7,-3.3,-8.9,45.8,0,0,0,,0,0,47.2,30.3,306.6,1026.3,18,16,117.3,10.1,5,,2018-12-07T07:06:40,2018-12-07T16:27:58,0,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-12-08,1.8,-3.9,-1,-1.8,-8.9,-5.5,-10,50.6,0,0,0,,0,0,35.4,21.7,299.7,1031.9,30.8,16,98.6,8.4,5,,2018-12-08T07:07:34,2018-12-08T16:27:58,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-12-09,2.2,-1.8,0.1,0,-6.1,-2.7,-8.5,52.3,0,0,0,,0,0,,19.1,274.7,1028.7,8,16,58.1,4.9,3,,2018-12-09T07:08:26,2018-12-09T16:28:00,0.02,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-12-10,3.9,-1.3,0.9,1.2,-5.7,-2.7,-8,51.8,0,0,0,,0,0,33.5,22.1,10.8,1020.1,3.9,16,112.3,9.5,5,,2018-12-10T07:09:17,2018-12-10T16:28:04,0.05,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-12-11,4.4,-1.8,1.3,2.2,-4.1,-1.5,-6.1,58.1,0,0,0,,0,0,37.1,23.2,277.1,1018.4,19,15.9,83.1,7,3,,2018-12-11T07:10:06,2018-12-11T16:28:10,0.08,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-12-12,4.4,0.7,2.5,2.7,-4.1,-1.4,-5.5,55.8,0,0,0,,0,0,38.9,23.2,313.9,1019.5,55.8,15.1,56.3,4.9,4,,2018-12-12T07:10:54,2018-12-12T16:28:19,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-12-13,4.4,0.7,2.4,0.9,-4.1,-1.7,-1.9,74.5,0.97,100,25,rain,0,0,31.7,21.8,52.6,1029.2,78.6,12,19,1.6,1,,2018-12-13T07:11:40,2018-12-13T16:28:30,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-12-14,10.5,4.3,7.8,10.5,-0.2,6,5.1,83.1,2.01,100,20.83,rain,0,0,37.1,22.6,67.1,1029.5,100,15,34.8,3,2,,2018-12-14T07:12:25,2018-12-14T16:28:43,0.2,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-12-15,10.5,8.2,9.6,10.5,5.6,8.4,6.9,84.5,4.32,100,29.17,rain,0,0,37.1,29.7,41.5,1020.8,83,9.5,21.5,1.8,1,,2018-12-15T07:13:08,2018-12-15T16:28:59,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-12-16,8.3,1.9,4.4,4.5,-3.2,-0.4,2.5,87.7,35.12,100,79.17,"rain,snow",0,0,53.5,37.5,35.5,1013.6,97.6,8,12.5,1.1,0,,2018-12-16T07:13:49,2018-12-16T16:29:16,0.3,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-12-17,7.9,3,5.3,4.2,-1.6,1,-1,66.3,0.69,100,8.33,rain,0,0,62.9,40.6,308.8,1007.1,87,15.9,67.5,5.7,4,,2018-12-17T07:14:28,2018-12-17T16:29:36,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-12-18,5,-2.1,0.9,-0.1,-8,-5.3,-9.8,45,0,0,0,,0,0,67.7,47.3,316.5,1015.8,30.7,16,113.7,9.9,5,,2018-12-18T07:15:05,2018-12-18T16:29:59,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-12-19,5.8,-3.3,1.1,3.8,-8.7,-2.1,-7.7,52.7,0,0,0,,0,0,27.7,20.2,260.1,1020.3,6,16,97,8.3,4,,2018-12-19T07:15:41,2018-12-19T16:30:23,0.43,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-12-20,8.1,3,5.6,6.7,1.2,3.7,1.4,75.5,5.26,100,33.33,rain,0,0,,20.2,48.3,1017.5,46.3,12,46.4,3.8,3,,2018-12-20T07:16:15,2018-12-20T16:30:50,0.47,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-12-21,16.2,8.3,13.8,16.2,5.7,13.7,12.9,94,41.75,100,70.83,rain,0,0,68.2,37,155.3,996.8,94.8,7.5,15.2,1.2,1,,2018-12-21T07:16:46,2018-12-21T16:31:18,0.49,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72502594741,72505394728,KTEB,C9476,KLGA,KNYC,F1417,72503014732"
10025,2018-12-22,11.6,5,7.7,11.6,-0.1,4.3,1.8,67.7,0.52,100,8.33,rain,0,0,65.8,44.4,293.8,999.9,90.4,15.3,47.8,4.1,2,,2018-12-22T07:17:16,2018-12-22T16:31:49,0.5,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-12-23,6.2,2.2,4.3,5.7,-2.7,1.1,-4.7,52.2,0,0,0,,0,0,46.4,29.1,315,1018.8,43.6,16,106.3,9.3,5,,2018-12-23T07:17:43,2018-12-23T16:32:22,0.51,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-12-24,6.2,2.7,3.9,3.2,-1.2,1.3,-1.3,70.9,2.98,100,37.5,rain,0,0,44.8,28.9,289.4,1017.6,81.4,12.4,49.4,4.2,4,,2018-12-24T07:18:09,2018-12-24T16:32:56,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-12-25,4.4,1.1,2.4,0.5,-3.9,-1.9,-6.3,53,0,0,0,,0,0,40.7,23.8,306.5,1024.4,36,16,86.5,7.4,4,,2018-12-25T07:18:32,2018-12-25T16:33:33,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
